Test ID,Test Case,Std Error,EML Error,Std Nodes,EML Nodes,Std Gens,EML Gens,Std Status,EML Status,Std Formula,EML Formula
1.1,Phase 1: f(x) = exp(x),0.000000,0.000000,2,3,0,0,CONVERGED,CONVERGED,exp(x),exp(x)
1.2,Phase 1: f(x) = ln(x),0.000000,0.000007,2,17,0,30,CONVERGED,BUDGET EXHAUSTED,log(x),exp(x) - log(-E - log(-1/(1 - exp(E))) + exp(exp(x))/x)
1.3,"Phase 1: f(x1, x2) = x1 + x2",0.000000,7.930978,3,1,0,10,CONVERGED,BUDGET EXHAUSTED,(x1 + x2),x2
1.4,Phase 1: f(x) = exp(x) * exp(-x^2)  [EML home territory],0.000000,FAIL,10,,0,200,CONVERGED,TIMEOUT,exp((((1.0 - x) / (1.0 / x)) * 1.0)),TIMEOUT
2.1,Phase 2: f(x) = sin(x) + cos(x),FAIL,FAIL,,,200,200,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
3.1,Phase 3: f(x) = sinh(x),0.000000,6.670510,2,1,0,0,CONVERGED,BUDGET EXHAUSTED,sinh(x),x
3.2,Phase 3: f(x) = arctan(x),0.000000,FAIL,2,,0,200,CONVERGED,TIMEOUT,atan(x),TIMEOUT
3.3,Phase 3: f(x) = x^x,0.008285,FAIL,65,,30,200,BUDGET EXHAUSTED,TIMEOUT,(exp(((x + x) - exp(1.0))) - (((((sqrt((exp(((x + x) - exp(1.0))) - ((x + x) - exp(1.0)))) * (x * sqrt((x / ((exp(((x + x) - 1.0)) - ((x / 1.0) - sqrt(exp(1.0)))) + x))))) - sqrt(x)) - x) / exp(((log(x) / log(x)) * sqrt((x * x))))) - log(1.0))),TIMEOUT
3.4,Phase 3: f(x) = 1 / (1 + exp(-x))  [sigmoid],FAIL,FAIL,,,200,200,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
3.5,Phase 3: f(x) = x^3 - 2x^2 + x  [EML stress: integer powers],0.000000,FAIL,25,,0,200,CONVERGED,TIMEOUT,((x / 1.0) * (1.0 - (((x / 1.0) + (((x * 1.0) - (x / 1.0)) / 1.0)) + (x * (1.0 - x))))),TIMEOUT
4.1,Phase 4: f(x) = exp(sin(x)) + ln(x^2 + 1),FAIL,FAIL,,,200,200,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
4.2,"Phase 4: f(x1, x2) = sin(x1*exp(x2)) - cos(ln(x1^2+x2^2+0.1))",FAIL,FAIL,,,200,200,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
