Test ID,Test Case,Std Error,EML Error,Std Nodes,EML Nodes,Std Gens,EML Gens,Std Status,EML Status,Std Formula,EML Formula
1.1,Phase 1: f(x) = exp(x),0.000000,0.000000,2,3,0,0,CONVERGED,CONVERGED,exp(x),exp(x)
1.2,Phase 1: f(x) = ln(x),0.000000,0.000000,4,7,0,0,CONVERGED,CONVERGED,log(exp(log(x))),exp(x) - log(exp(exp(x))/x)
1.3,"Phase 1: f(x1, x2) = x1 + x2",0.000000,8.336469,3,1,0,10,CONVERGED,BUDGET EXHAUSTED,(x1 + x2),x2
1.4,Phase 1: f(x) = exp(x) * exp(-x^2)  [EML home territory],FAIL,0.412563,,1,200,10,TIMEOUT,BUDGET EXHAUSTED,TIMEOUT,1
2.1,Phase 2: f(x) = sin(x) + cos(x),0.000000,FAIL,5,,0,200,CONVERGED,TIMEOUT,(cos(x) + sin(x)),TIMEOUT
3.1,Phase 3: f(x) = sinh(x),0.000000,5.425079,2,1,0,0,CONVERGED,BUDGET EXHAUSTED,sinh(x),x
3.2,Phase 3: f(x) = arctan(x),0.000000,FAIL,2,,0,200,CONVERGED,TIMEOUT,atan(x),TIMEOUT
3.3,Phase 3: f(x) = x^x,1.548120,2.243284,241,295,60,190,BUDGET EXHAUSTED,BUDGET EXHAUSTED,(exp(x) - log((((((((1.0 - exp(x)) + (exp(x) - log((((1.0 - x) - sqrt(log(((((((((1.0 - x) - x) + (exp(x) - x)) - exp((1.0 * (exp(1.0) - 1.0)))) + (exp(x) - log((((1.0 - (x - 1.0)) - sqrt(exp(1.0))) + exp((1.0 * (x - 1.0))))))) - ((((1.0 - x) - sqrt(1.0)) - sqrt(log((1.0 + ((1.0 - x) - (1.0 - (1.0 - exp(x)))))))) + exp((1.0 * (log((((((((1.0 - exp(x)) + (exp(x) - log((((1.0 - x) - sqrt(log(x))) + exp((1.0 * (x - 1.0))))))) - exp(x)) + (exp(x) - log((((log((((((1.0 - x) + (exp(x) - log(exp((1.0 * (x - 1.0)))))) - x) - log(1.0)) + exp((1.0 * (exp(1.0) - 1.0))))) - x) - sqrt(exp(1.0))) + exp((1.0 * (x - 1.0))))))) - x) - 1.0) + exp((1.0 * (exp(1.0) - 1.0))))) - 1.0))))) - 1.0) + exp((1.0 * ((1.0 - exp(x)) + (exp(x) - log((((1.0 - x) - sqrt(log(x))) + exp((1.0 * (x - 1.0))))))))))))) + exp((1.0 * (x - 1.0))))))) - exp(x)) + (exp(x) - log((((1.0 - x) - sqrt(exp(1.0))) + exp((1.0 * (x - 1.0))))))) - x) - 1.0) + exp((1.0 * (exp(1.0) - 1.0)))))),exp(x) - log(-log(-log(E - log(-log(-log(exp(x) - log(exp(x) - log(-log(-log(x) + exp(-x)*exp(exp(E)/(-log(E - log(exp(-exp(E))*exp(exp(x)) - log(x))) + exp(exp(x))/(exp(-E)*exp(exp(E)/(exp(x) - log(x)))*exp(exp(x)) - exp(-E)*exp(exp(E)/(exp(x) - log(x)))*log(x) - log(exp(x) - log(x)))))) + exp(exp(x))/(exp(x) - log(-log(x) + exp(exp(x))/(-exp(-E)*exp(exp(x))*log(x) - log(exp(x) - log(1/(exp(exp(x)) - log(x))) - E) + exp(-E)*exp(2*exp(x))/x)))))) + exp(exp(E)/(-log(x) + exp(-exp(exp(x))/x)*exp(exp(exp(exp(x))/(exp(x) - log(-log(x) + exp(exp(x))/(exp(x) - log(exp(x) - log(-log(exp(x) - log(x)) + exp(E)/(-exp(-E)*exp(exp(x))*log(x) - 2*log(x) + exp(2*exp(x))/(exp(2*exp(x)) - exp(exp(x))*log(x) - exp(E)*log(E - log(exp(x) - log(x)))))))))))/(-log(x) + exp(-x)*exp(exp(E)/(-log(E - log(exp(-exp(E))*exp(exp(x)) - log(x))) + exp(exp(x))/(-log(exp(-1)*exp(exp(x)) - log(exp(x) - log(-log(-log(1/(exp(exp(x)) - log(x)))) + exp(exp(x))/x))) + exp(exp(x))/x)))))*exp(exp(x)) - exp(-exp(exp(x))/x)*exp(exp(x))*log(x)))/x) + exp(exp(x))/x)) + exp(exp(x))/(exp(x) - log(1/(-exp(-2*E)*exp(2*exp(x))*log(x) - exp(-E)*exp(exp(x))*log(x) - 2*log(x) + exp(2*exp(x))/(exp(2*exp(x)) - exp(exp(x))*log(x) - exp(E)*log(-1 + E)))) - E)) + exp(E))
3.4,Phase 3: f(x) = 1 / (1 + exp(-x))  [sigmoid],FAIL,FAIL,,,200,200,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
3.5,Phase 3: f(x) = x^3 - 2x^2 + x  [EML stress: integer powers],0.000000,FAIL,101,,10,200,CONVERGED,TIMEOUT,((1.0 + (((((1.0 + x) / ((((1.0 - x) / (x * 1.0)) / (1.0 / (x * 1.0))) - 1.0)) / 1.0) - ((x + 1.0) / ((1.0 - x) / (x / x)))) / ((((1.0 / x) / (1.0 - x)) * ((1.0 / x) * (x * 1.0))) + ((((((1.0 / x) / (1.0 - x)) * ((1.0 / x) * (1.0 * x))) * x) + (x / x)) - 1.0)))) + (((1.0 - x) / ((((1.0 / x) / (1.0 - x)) * ((1.0 / x) * (x * 1.0))) / 1.0)) / (1.0 / 1.0))),TIMEOUT
