Test ID,Test Case,Std Error,EML Error,Std Nodes,EML Nodes,Std Gens,EML Gens,Std Status,EML Status,Std Formula,EML Formula
1.1,Phase 1: f(x) = exp(x),0.000000,0.000000,2,3,0,0,CONVERGED,CONVERGED,exp(x),exp(x)
1.2,Phase 1: f(x) = ln(x),0.000000,0.000000,2,7,0,0,CONVERGED,CONVERGED,log(x),-log(1/x)
1.3,"Phase 1: f(x1, x2) = x1 + x2",0.000000,7.918481,7,1,0,10,CONVERGED,BUDGET EXHAUSTED,((x2 * (x2 / x2)) + x1),x2
1.4,Phase 1: f(x) = exp(x) * exp(-x^2)  [EML home territory],0.000000,0.130450,10,635,10,199,CONVERGED,BUDGET EXHAUSTED,exp((1.0 * ((x / 1.0) * (1.0 - x)))),E - log(-log(-log(x) + exp(E)/(E - log(-log(-log(x) + exp(E)/(-log(exp(x) - log(-log(E - log(-log(exp(exp(E)/(-log(exp(x) - log(E - log(-log(1/(exp(exp(-1)*exp(exp(x))) - log(E - log(-log(exp(x) - log(E - log(-log(exp(exp(exp(x))) - log(E - log(-log(exp(x) - log(1/(-log(exp(x) - log(E - log(-log(exp(-exp(exp(E)/(E - log(x))))) - E + exp(exp(x))/(E - log(exp(x) - log(x)))))) + exp(E)/(E - log(-log(-log(x) + exp(E)/(E - log(-log(-log(x) + exp(E)/(-log(exp(x) - log(-log(E - log(-log(exp(exp(E)/(-log(exp(x) - log(E - log(-log(exp(-exp(exp(E)/(E - log(x))))) - E + exp(exp(x))/(E - log(-log(x) + exp(E)/(-log(-log(-log(exp(exp(E)/(E - log(x))) - log(-log(x) + exp(exp(x))/(exp(exp(exp(exp(E)*exp(-exp(exp(E)/(E - log(x))))))) - log(exp(x) - log(x))))) + exp(E)/(E - log(x))) + exp(E)/x) + exp(exp(x))/x)))))) + exp(E)/x))) + exp(E))) + exp(E)/(-log(-log(-log(-log(-log(x) + exp(exp(x))/(exp(exp(x)) - log(exp(x) - log(x)))) + exp(exp(E)/(E - log(x)))/x) + exp(E)/(E - log(x))) + exp(E)/x) + exp(exp(x))/x))) + exp(E)/x)) + exp(E)))) + exp(E))))) - E) + exp(-1)*exp(E)))) + exp(exp(x))/(-log(exp(x) - log(x)) + exp(E)/x)))) + exp(E)/(exp(x) - log(exp(x) - log(E - log(-log(1/(-log(E - log(-log(exp(x) - log(E - log(-log(x) + exp(exp(x))/(exp(exp(x)) - log(exp(x) - log(x)))))) + exp(-1)*exp(E))) + exp(exp(exp(x)))/(E - log(E - log(-log(-log(-log(-log(x) + exp(exp(x))/(-log(exp(x) - log(x)) + exp(exp(E)/(E - log(-log(-log(x) + exp(E)/(-log(exp(x) - log(-log(E - log(-log(exp(exp(E)/(-log(exp(x) - log(E - log(-log(exp(-exp(exp(E)/(E - log(x))))) - E + exp(exp(x))/(E - log(exp(x) - log(x)))))) + exp(E)/x))) + exp(E))) + exp(E)/(-log(-log(-log(exp(exp(E)/(E - log(x))) - log(-log(x) + exp(exp(x))/(exp(exp(x)) - log(E - log(x))))) + exp(E)/(E - log(x))) + exp(E)/x) + exp(exp(x))/x))) + exp(E)/x)) + exp(E))))/x)) + exp(E)) + exp(E)) + exp(E)/(-log(x) + exp(exp(exp(E)/(E - log(x))))/(-log(x) + exp(exp(x))/(exp(exp(x)) - log(exp(x) - log(exp(exp(E)/(-log(exp(x) - log(E - log(-log(exp(-exp(exp(E)/(E - log(x))))) - E + exp(exp(x))/(E - log(exp(x) - log(x)))))) + exp(E)*exp(-exp(x)))))))))))))) - E + exp(exp(x))/(exp(exp(x)) - log(exp(x) - log(x))))))))))) - E + exp(exp(x))/(-log(exp(x) - log(x)) + exp(exp(x))/(exp(x) - log(E - log(-log(1/(exp(exp(exp(x))) - log(E - log(-log(exp(x) - log(E - log(-log(x) + exp(exp(x))/(E - log(-log(1/(exp(exp(exp(x))) - log(E - log(-log(exp(x) - log(E - log(-log(x) + exp(exp(x))/(exp(exp(x)) - log(exp(x) - log(x)))))) + exp(-1)*exp(E))))) - E + exp(exp(x))/(exp(x) - log(exp(x) - log(x)))))))) + exp(-1)*exp(E))))) - E + exp(exp(x))/(exp(exp(x)) - log(exp(x) - log(x)))))))))) + exp(E)/x))) + exp(E))) + exp(E)/(-log(-log(-log(exp(exp(E)/(E - log(x))) - log(-1 + E)) + exp(E)/(E - log(x))) + exp(E)/x) + exp(exp(x))/x))) + exp(E)/x)) + exp(E)))) + exp(E))
2.1,Phase 2: f(x) = sin(x) + cos(x),0.000000,FAIL,5,,0,200,CONVERGED,TIMEOUT,(cos(x) + sin(x)),TIMEOUT
3.1,Phase 3: f(x) = sinh(x),0.000000,5.285914,2,1,0,0,CONVERGED,BUDGET EXHAUSTED,sinh(x),x
3.2,Phase 3: f(x) = arctan(x),0.000000,FAIL,2,,0,200,CONVERGED,TIMEOUT,atan(x),TIMEOUT
3.3,Phase 3: f(x) = x^x,FAIL,FAIL,,,200,200,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
3.4,Phase 3: f(x) = 1 / (1 + exp(-x))  [sigmoid],FAIL,FAIL,,,200,200,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
3.5,Phase 3: f(x) = x^3 - 2x^2 + x  [EML stress: integer powers],0.000000,FAIL,39,,0,200,CONVERGED,TIMEOUT,(((1.0 - 1.0) + ((((x - x) - (1.0 - 1.0)) / 1.0) + ((x * (x - (x / x))) * ((x * (1.0 / 1.0)) - 1.0)))) - ((1.0 - 1.0) / ((x - 1.0) / x))),TIMEOUT
