Test ID,Test Case,Std Error,EML Error,Std Nodes,EML Nodes,Std Gens,EML Gens,Std Status,EML Status,Std Formula,EML Formula
1.1,Phase 1: f(x) = exp(x),0.000000,0.000000,6,3,0,0,CONVERGED,CONVERGED,(exp(x) * (1.0 * 1.0)),exp(x)
1.2,Phase 1: f(x) = ln(x),0.000000,0.000000,2,7,0,0,CONVERGED,CONVERGED,log(x),exp(x) - log(exp(exp(x))/x)
1.3,"Phase 1: f(x1, x2) = x1 + x2",0.000000,8.028467,7,1,0,0,CONVERGED,BUDGET EXHAUSTED,(x2 - ((1.0 - 1.0) - x1)),x1
1.4,Phase 1: f(x) = exp(x) * exp(-x^2)  [EML home territory],FAIL,FAIL,,381,200,180,TIMEOUT,BUDGET EXHAUSTED,TIMEOUT,None
2.1,Phase 2: f(x) = sin(x) + cos(x),0.057916,FAIL,12,,10,200,BUDGET EXHAUSTED,TIMEOUT,sin(((1.0 * x) + cos(cos(tan(cos(tan(sin(x)))))))),TIMEOUT
3.1,Phase 3: f(x) = sinh(x),0.000000,5.467491,2,1,0,0,CONVERGED,BUDGET EXHAUSTED,sinh(x),x
3.2,Phase 3: f(x) = arctan(x),0.000000,FAIL,2,,0,200,CONVERGED,TIMEOUT,atan(x),TIMEOUT
3.3,Phase 3: f(x) = x^x,FAIL,FAIL,,,200,200,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
3.4,Phase 3: f(x) = 1 / (1 + exp(-x))  [sigmoid],FAIL,FAIL,,,200,200,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
3.5,Phase 3: f(x) = x^3 - 2x^2 + x  [EML stress: integer powers],0.000000,122.205433,161,795,10,199,CONVERGED,BUDGET EXHAUSTED,(((((((x * 1.0) - (x * x)) + ((x / x) * (x - 1.0))) / (((1.0 - 1.0) + (1.0 * 1.0)) / ((1.0 + 1.0) - (1.0 + x)))) + ((((1.0 + x) - (1.0 + 1.0)) / ((x + 1.0) - (1.0 + x))) + (1.0 + 1.0))) + (((((1.0 / x) - (1.0 * 1.0)) + ((1.0 * 1.0) - (x * x))) - 1.0) + (((1.0 - 1.0) / (1.0 + 1.0)) - (((x + x) * (1.0 - x)) + ((x + 1.0) / (x / 1.0)))))) - ((((((1.0 * 1.0) - (1.0 * 1.0)) / ((x - 1.0) * (x / 1.0))) / (((x * x) + (1.0 * x)) + ((x * x) - (x - x)))) / ((((1.0 - x) - (1.0 - 1.0)) * ((1.0 * x) + (1.0 + x))) * (((1.0 - 1.0) / (1.0 + 1.0)) - ((1.0 / 1.0) + (x - x))))) * (x + 1.0))),nan
