Test ID,Test Case,Std Error,EML Error,Std Nodes,EML Nodes,Std Gens,EML Gens,Std Status,EML Status
1.1,Phase 1: f(x) = exp(x),0.000000,0.000000,2,3,0,0,CONVERGED,CONVERGED
1.2,Phase 1: f(x) = ln(x),0.000000,0.000006,2,31,0,200,CONVERGED,BUDGET EXHAUSTED
1.3,"Phase 1: f(x1, x2) = x1 + x2",0.000000,4.285711,7,63,0,490,CONVERGED,BUDGET EXHAUSTED
1.4,Phase 1: f(x) = exp(x) * exp(-x^2)  [EML home territory],0.000000,0.017560,17,79,0,440,CONVERGED,BUDGET EXHAUSTED
2.1,Phase 2: f(x) = sin(x) + cos(x),0.052008,0.134088,38,19,210,200,BUDGET EXHAUSTED,BUDGET EXHAUSTED
3.1,Phase 3: f(x) = sinh(x),0.000000,FAIL,2,,0,500,CONVERGED,TIMEOUT
3.2,Phase 3: f(x) = arctan(x),0.000000,FAIL,2,,0,500,CONVERGED,TIMEOUT
3.3,Phase 3: f(x) = x^x,0.066394,FAIL,93,,210,500,BUDGET EXHAUSTED,TIMEOUT
3.4,Phase 3: f(x) = 1 / (1 + exp(-x))  [sigmoid],0.040647,0.031299,89,71,50,240,BUDGET EXHAUSTED,BUDGET EXHAUSTED
3.5,Phase 3: f(x) = x^3 - 2x^2 + x  [EML stress: integer powers],0.000000,FAIL,51,,0,500,CONVERGED,TIMEOUT
4.1,Phase 4: f(x) = exp(sin(x)) + ln(x^2 + 1),0.539583,0.336137,46,49,130,410,BUDGET EXHAUSTED,BUDGET EXHAUSTED
4.2,"Phase 4: f(x1, x2) = sin(x1*exp(x2)) - cos(ln(x1^2+x2^2+0.1))",0.166201,0.441725,107,25,280,130,BUDGET EXHAUSTED,BUDGET EXHAUSTED
